epoch,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
001,4.13785,5.20911,23.62360,3.17457,4.91667,25.66667
002,3.11818,7.93695,32.46879,3.01689,6.83333,36.00000
003,3.00417,10.11548,37.71536,2.89197,14.91667,47.25000
004,2.97614,11.33583,40.40262,2.87204,15.75000,49.83334
005,2.92711,12.51873,43.35206,2.86509,12.91667,45.75000
006,2.88158,13.60487,45.86143,2.83194,11.33333,45.83334
007,2.83648,15.08115,48.13359,2.85871,12.50000,46.50000
008,2.81751,15.76779,49.51311,2.91821,13.58333,49.33334
009,2.76791,16.99126,51.90699,2.74476,19.00000,54.50000
010,2.73906,18.13671,52.99314,2.75846,15.33333,51.25000
011,2.81858,16.48564,49.89701,2.80115,14.58333,49.25000
012,2.74660,18.03371,52.44070,2.67911,19.83333,54.66667
013,2.69154,19.21661,54.87516,2.70848,17.25000,56.58334
014,2.68197,19.90013,55.44008,2.87547,15.33333,50.91667
015,2.65598,20.86142,56.61049,2.68847,19.91667,56.50000
016,2.64192,21.42634,57.31586,2.63937,21.08333,56.75000
017,2.61405,21.65106,57.94944,2.63865,21.50000,56.91667
018,2.59679,22.75281,58.83583,2.70604,20.66667,56.08334
019,2.58113,23.04931,59.56929,2.55047,25.00000,63.66667
020,2.58069,23.39576,59.66917,2.89813,18.91667,55.75000
021,2.54532,23.91074,60.81773,2.54542,22.75000,61.75000
022,2.51830,25.21224,61.55743,2.53436,27.08333,60.75000
023,2.49497,25.48689,62.45007,2.54898,23.50000,61.00000
024,2.48366,26.42634,62.82772,2.47248,27.83333,63.25000
025,2.45243,26.99126,63.77029,2.42534,27.75000,65.08334
026,2.43384,27.69663,64.62235,2.42974,28.83333,65.75000
027,2.42243,27.82147,64.77528,2.41398,27.58333,65.25000
028,2.41022,28.51748,65.40887,2.51743,27.58333,62.00000
029,2.39593,28.84520,65.53371,2.40029,31.50000,66.00000
030,2.38045,29.01373,66.23283,2.41244,29.66667,65.91667
031,2.35615,29.73471,67.28152,2.39367,28.91667,67.00000
032,2.35645,29.73471,67.16917,2.38434,28.58333,68.91667
033,2.34490,30.03121,67.79651,2.33157,30.41667,68.66666
034,2.31239,31.25156,68.22410,2.41438,26.83333,66.66666
035,2.30618,31.20475,68.37391,2.31848,30.33333,68.75000
036,2.28791,31.54807,69.15731,2.27721,33.75000,70.00000
037,2.27774,32.14732,69.30088,2.25347,35.00000,72.16667
038,2.28195,32.25656,69.33833,2.26486,36.66667,70.25000
039,2.25328,32.56866,69.99688,2.26364,30.75000,70.33334
040,2.24421,33.11486,69.98440,2.32648,32.41667,68.33334
041,2.23108,33.46442,70.65231,2.20922,33.33334,70.08334
042,2.21742,33.66417,70.95506,2.24092,35.00000,70.83334
043,2.20050,34.15731,71.19538,2.29195,33.50000,66.08334
044,2.18947,34.80337,71.82584,2.27741,35.00000,68.16667
045,2.17191,35.01249,72.12547,2.08964,38.41667,75.00000
046,2.17065,35.06242,72.35643,2.12897,35.66667,73.50000
047,2.15207,36.25468,72.44070,2.10433,37.83334,74.41667
048,2.15897,35.48065,72.62485,2.26070,37.08334,70.75000
049,2.13465,36.18914,73.13983,2.10640,37.25000,74.66667
050,2.12008,37.00687,73.34270,2.03400,39.91667,75.41667
051,2.11900,37.09738,73.18665,2.03647,39.91667,75.75000
052,2.10245,37.32522,74.04807,2.04758,40.66667,74.83334
053,2.09419,38.06180,73.99189,2.11882,37.33334,73.00000
054,2.07761,38.30836,74.62547,2.08582,38.33334,74.41667
055,2.07289,38.31773,74.41324,2.18495,36.00000,72.25000
056,2.05520,38.56118,75.19039,2.10297,38.83334,74.16667
057,2.04360,38.92635,75.05306,2.17564,36.16667,71.33334
058,2.03928,39.16667,75.38702,1.87631,45.08334,79.33334
059,2.02060,39.60050,75.65543,2.07047,38.41667,74.66667
060,2.01376,39.72223,75.73658,2.04565,40.75000,74.25000
061,2.02812,39.56305,75.48377,1.93109,42.66667,79.66667
062,2.01925,40.00000,75.79900,2.02468,39.66667,76.33334
063,1.99679,40.26530,76.31087,1.87282,44.33334,79.83334
064,1.99053,40.62734,76.39513,1.94533,41.25000,77.58334
065,1.98647,40.87703,76.59177,1.96437,41.58334,78.41667
066,1.98517,40.68352,76.35144,1.99629,40.41667,74.66667
067,1.99014,40.88327,76.37641,1.99955,40.50000,75.83334
068,1.97380,41.49813,76.85706,1.91067,43.08334,78.50000
069,1.95181,41.80712,77.19414,2.03044,40.66667,74.50000
070,1.95090,41.65731,77.22535,1.99501,41.50000,78.08334
071,1.95101,41.64794,76.87891,1.97826,41.75000,75.75000
072,1.95484,41.77279,77.34083,1.95462,40.16667,78.00000
073,1.93605,42.35019,77.82460,1.96328,40.00000,77.66667
074,1.92676,42.54682,77.45007,2.00454,38.50000,76.50000
075,1.92329,42.77466,77.55306,1.89156,42.33334,79.08334
076,1.92041,42.93695,77.84956,1.95087,41.16667,78.00000
077,1.91619,43.06804,77.94320,1.88137,44.50000,78.16667
078,1.90613,43.06180,78.08989,1.91702,43.41667,77.58334
079,1.89400,43.37079,78.38016,1.90694,42.41667,79.16667
080,1.88465,43.70163,78.99813,1.93417,41.33334,78.00000
081,1.89004,43.53308,78.43633,1.90620,43.58334,78.75000
082,1.87619,44.18851,78.98253,1.86986,44.16667,79.58334
083,1.87566,43.93883,78.70787,2.19715,37.16667,70.66667
084,1.86627,44.34457,79.08865,1.93610,42.33334,77.25000
085,1.86410,44.62547,79.19788,1.83276,45.75000,79.08334
086,1.85267,44.73159,79.16355,1.90832,44.83334,77.91667
087,1.85388,44.42260,79.62859,1.79783,46.08333,80.25000
088,1.85541,44.67853,79.17603,1.94408,42.25000,77.25000
089,1.84258,44.93446,79.48502,1.91544,45.41667,77.25000
090,1.85041,44.77528,79.62859,1.87137,43.58334,80.41666
091,1.82975,45.51498,79.99688,1.84542,44.08334,78.83334
092,1.83454,45.39638,79.89389,1.84700,43.91667,80.91667
093,1.82726,45.66792,79.88452,1.93292,43.50000,79.33334
094,1.82168,45.27778,80.20911,1.77600,47.08334,82.50000
095,1.80987,45.95818,80.16542,1.86096,42.83334,77.75000
096,1.81024,46.30774,80.02809,1.77051,47.16667,81.41667
097,1.81754,46.18602,80.11237,1.78381,46.41667,81.25000
098,1.80797,46.11111,80.05306,1.86278,44.83334,79.16667
099,1.79620,46.54807,80.23409,1.80133,46.75000,80.08334
100,1.79755,46.21723,80.33708,1.83993,46.00000,79.83334
101,1.77875,47.04744,80.98940,1.75704,47.50000,81.41667
102,1.79042,46.49501,80.40887,1.75020,47.25000,80.25000
103,1.78082,46.86954,80.54620,1.81379,45.91667,80.00000
104,1.78327,46.90699,80.44632,1.73407,47.16667,82.91667
105,1.77146,46.92572,80.81773,1.81876,45.50000,81.91667
106,1.77018,47.05368,80.88952,1.79175,46.66667,79.66667
107,1.75411,47.84020,81.17666,1.79892,45.83334,80.16667
108,1.75581,47.69351,81.42010,1.70176,49.16667,83.08334
109,1.76339,47.68727,80.90512,1.70375,47.83334,82.50000
110,1.75276,47.59676,81.43571,1.77978,47.08334,80.50000
111,1.74513,47.93071,81.26093,1.82387,48.00000,80.83334
112,1.75144,47.72160,81.12048,1.79570,46.08334,80.58334
113,1.73834,48.22722,81.32959,1.70298,47.83334,82.91667
114,1.73930,48.03683,81.51998,1.77534,47.83334,80.75000
115,1.74159,48.22722,81.33583,1.76234,48.58334,80.50000
116,1.73217,48.28028,81.73534,1.73531,50.00000,80.66667
117,1.71912,48.88889,81.87267,1.72058,48.83334,81.08334
118,1.72601,48.47066,81.76967,1.85480,47.00000,80.33334
119,1.72044,48.71723,81.90388,1.81328,47.91666,79.08334
120,1.71493,48.86080,81.73222,1.71541,47.66667,81.25000
121,1.71321,49.01061,82.19726,1.71346,48.41667,81.91667
122,1.71548,48.96380,82.03808,1.79155,46.75000,81.50000
123,1.70784,49.26030,82.13483,1.64158,51.16667,83.50000
124,1.71312,49.15106,81.94133,1.66660,50.41667,82.50000
125,1.69127,49.61611,82.54370,1.77656,47.16667,80.83334
126,1.69427,49.81586,82.52185,1.67480,47.66667,82.33334
127,1.69163,49.54744,82.32835,1.77581,47.16667,82.25000
128,1.69211,49.53496,82.44695,2.03499,43.41667,75.00000
129,1.70072,49.51623,82.14732,1.58608,52.16667,84.75000
130,1.67429,50.08115,83.08053,1.66118,50.41667,81.66667
131,1.68379,49.89076,82.39701,1.77071,48.66667,80.75000
132,1.67700,49.95007,82.66542,1.75461,48.00000,80.91667
133,1.67571,50.13109,82.68415,1.69609,50.41666,81.41667
134,1.67873,50.07803,82.84644,1.62002,53.58334,83.75000
135,1.66159,50.52747,83.06180,1.68250,51.41667,82.58334
136,1.66775,50.45881,82.85269,1.68047,50.58334,82.50000
137,1.67304,50.18727,82.58427,1.73799,49.58334,81.25000
138,1.66411,50.37141,82.75282,1.68568,50.75000,82.66667
139,1.65643,50.75531,82.82772,1.68268,50.75000,83.16667
140,1.67056,50.22472,82.85581,1.69954,49.08334,83.08334
141,1.65424,50.78964,83.06493,1.69673,49.16667,83.08334
142,1.65164,50.78652,83.08677,1.65775,50.08334,83.00000
143,1.65031,50.81149,83.06493,1.67057,51.16667,82.83334
144,1.63587,51.45131,83.16479,1.69626,47.25000,83.33334
145,1.64702,51.22972,82.99314,1.68993,48.33334,82.50000
146,1.63204,51.47004,83.29900,1.67121,51.66667,81.66667
147,1.62314,51.45755,83.62984,1.66848,51.66667,82.41667
148,1.64154,51.38889,83.08989,1.71366,48.58334,82.41667
149,1.62997,51.93509,83.36455,1.66134,51.00000,83.33334
150,1.63323,51.80712,83.23034,1.62680,52.91666,83.16667
151,1.62738,51.57616,83.50812,1.64366,51.91667,83.50000
152,1.62666,51.66043,83.47379,1.63158,51.83334,85.16667
153,1.62345,51.66979,83.68290,1.78350,49.33334,80.66667
154,1.63070,51.22035,83.38016,1.59007,52.16667,85.66667
155,1.60660,52.26904,83.82647,1.60367,50.91667,85.16667
156,1.62813,51.96942,83.47691,1.65466,51.50000,82.91667
157,1.61983,51.80400,83.45818,1.62500,53.25000,82.58333
158,1.61025,51.99126,83.92010,1.71174,49.16667,83.41667
159,1.60775,51.98502,83.70787,1.67948,51.08334,82.83334
160,1.61131,52.08178,83.64857,1.67458,49.50000,82.83334
161,1.59439,51.94445,83.97941,1.56516,53.25000,85.16667
162,1.60369,52.31898,83.99813,1.56661,54.41667,85.33334
163,1.59211,52.66542,83.90137,1.61928,52.75000,83.83334
164,1.59906,52.45007,83.74532,1.58180,53.50000,83.50000
165,1.58830,52.69039,83.94508,1.51338,55.16667,85.91667
166,1.58942,52.68415,84.06992,1.53059,56.16667,84.41667
167,1.58039,53.12110,84.14794,1.55124,55.50000,85.08334
168,1.58766,52.65606,84.27279,1.60691,53.00000,84.25000
169,1.58479,52.68727,84.33833,1.56790,54.00000,85.08334
170,1.58617,52.91823,84.18539,1.55519,53.00000,84.50000
171,1.57185,53.39264,84.05743,1.60463,53.50000,83.91667
172,1.58111,53.10550,84.26031,1.81998,47.25000,80.16667
173,1.57166,53.02747,84.46629,1.54780,54.58334,85.16667
174,1.56968,53.49563,84.65356,1.56580,53.75000,85.58334
175,1.57181,53.04620,84.15419,1.48181,56.58334,86.50000
176,1.56246,53.48315,84.52248,1.48453,57.58334,86.75000
177,1.56101,53.38015,84.53808,1.65479,52.41667,83.00000
178,1.55931,53.70787,84.77216,1.56500,53.58334,84.83334
179,1.55045,53.74844,84.91885,1.53756,54.58334,85.16667
180,1.54701,54.06680,84.94382,1.56455,55.33334,84.91667
181,1.55294,53.86392,84.60986,1.52997,55.50000,85.16667
182,1.55241,53.49563,84.78465,1.52726,54.83334,85.41667
183,1.55307,53.67666,84.65981,1.63160,53.58334,83.75000
184,1.54274,54.31648,84.66293,1.56170,52.75000,84.16667
185,1.54088,54.37578,84.82523,1.57789,54.33334,85.75000
186,1.54880,54.15419,84.55681,1.57441,53.91667,85.58334
187,1.53867,54.34145,84.76904,1.50812,56.00000,86.08334
188,1.54321,54.15419,84.80025,1.52895,55.25000,85.66667
189,1.52928,54.79713,84.78152,1.53994,55.08334,85.75000
190,1.52750,54.57866,84.97504,1.60993,53.00000,85.16667
191,1.52857,54.90013,84.98752,1.52475,54.83334,86.08334
192,1.53039,54.61611,84.78152,1.47515,56.58334,86.75000
193,1.54254,54.55368,84.73471,1.53780,55.58334,85.08334
194,1.52854,54.46317,85.02185,1.50411,57.00000,85.16667
195,1.52599,54.62235,85.17791,1.61357,54.08334,83.33334
196,1.52495,54.76280,84.90637,1.52140,54.00000,85.91667
197,1.51756,55.05930,84.96880,1.63262,50.50000,84.16667
198,1.52985,54.48814,85.01249,1.49299,55.91667,85.58334
199,1.50292,55.20287,85.58989,1.54188,54.50000,84.58334
200,1.51366,55.03746,85.29027,1.49316,56.16667,86.75000
201,1.51648,54.99376,85.16542,1.65755,51.75000,83.25000
202,1.51214,55.12797,85.35269,1.51719,56.00000,85.75000
203,1.52238,55.03121,85.06866,1.46028,56.41667,85.33334
204,1.51465,55.34644,85.19663,1.51303,54.83334,85.25000
205,1.50513,55.19975,85.29027,1.52670,53.83334,84.58334
206,1.50992,55.33708,85.23721,1.55208,54.25000,85.50000
207,1.49866,55.38078,85.61798,1.57241,53.75000,84.50000
208,1.48919,55.73970,85.79900,1.49744,56.33334,85.58334
209,1.49882,55.61174,85.51186,1.52748,54.41667,85.75000
210,1.50490,55.70225,85.23721,1.47096,55.41667,86.66667
211,1.48555,56.17041,85.83334,1.41808,56.91667,86.83334
212,1.48262,55.74594,85.91136,1.50469,54.33334,86.16667
213,1.48252,56.18914,85.69601,1.48872,55.33334,86.08334
214,1.48886,55.38078,85.83022,1.56698,55.91667,85.33334
215,1.48779,55.98003,85.76467,1.52115,56.00000,85.16667
216,1.49104,55.89888,85.61798,1.57169,55.00000,83.91667
217,1.48395,56.07054,85.63046,1.55872,54.16667,85.66667
218,1.48910,55.77404,85.61798,1.52096,54.66667,84.83334
219,1.48259,55.87079,86.02373,1.54163,53.66667,85.08334
220,1.46605,56.49189,85.79276,1.50105,55.33334,85.66667
221,1.49145,55.88015,85.49314,1.47380,56.41667,87.08334
222,1.48408,55.98939,85.76155,1.50394,55.08334,85.58334
223,1.47237,56.43883,85.84270,1.55708,54.25000,84.83334
224,1.47740,56.09863,85.88328,1.47619,55.75000,85.25000
225,1.47631,55.98315,85.83958,1.46214,57.16667,85.83334
226,1.47528,56.30774,85.77404,1.50412,54.16667,86.50000
227,1.47129,56.53558,85.97066,1.50191,55.66667,86.75000
228,1.46956,56.48252,85.92697,1.46549,57.16667,86.16667
229,1.46670,56.58552,85.96754,1.52343,55.16667,85.83334
230,1.46899,56.17978,86.15793,1.46741,58.41667,85.50000
231,1.46049,56.64170,86.26405,1.45936,57.25000,86.50000
232,1.46360,56.66043,85.89888,1.45095,57.83334,87.08334
233,1.45299,56.52622,86.12984,1.45897,59.08334,86.75000
234,1.46649,56.56367,85.86455,1.46921,55.16667,86.50000
235,1.45953,56.94757,85.80837,1.41580,59.00000,87.08334
236,1.45831,56.69164,85.95818,1.41467,58.66667,88.33334
237,1.45837,56.86330,86.26405,1.47571,56.91667,87.83334
238,1.44857,56.88203,86.22971,1.48583,56.00000,87.41667
239,1.45433,56.92884,86.13921,1.50779,55.66667,85.50000
240,1.44587,57.06617,86.19851,1.43302,57.75000,86.83334
241,1.45223,56.62609,86.09551,1.46527,55.75000,86.00000
242,1.45063,57.24719,86.26405,1.47903,57.25000,86.08334
243,1.45183,57.09426,86.36704,1.49447,57.00000,86.08334
244,1.44534,56.83833,86.21723,1.48527,56.91666,86.66667
245,1.44003,57.36267,86.47316,1.46268,57.41667,85.66667
246,1.44258,57.04744,86.10175,1.46209,57.16667,86.33334
247,1.43873,57.25344,86.26405,1.45843,58.75000,86.50000
248,1.43920,57.26592,86.30463,1.49352,58.91667,87.00000
249,1.42806,57.29401,86.63858,1.50281,55.16667,85.75000
250,1.43330,57.33771,86.60737,1.44712,57.75000,86.16667
251,1.43896,57.07553,86.41074,1.48063,56.08334,85.25000
252,1.44202,57.11611,86.22035,1.48695,56.75000,85.50000
253,1.42850,57.53122,86.40137,1.44439,59.33334,85.75000
254,1.42715,57.74969,86.38265,1.54065,56.16667,85.50000
255,1.43222,57.69351,86.30151,1.43232,57.16667,87.25000
256,1.42690,57.61236,86.50437,1.40637,59.25000,86.83334
257,1.43323,57.56554,86.47941,1.41334,59.58334,87.16667
258,1.42141,57.99938,86.55431,1.50762,55.33334,86.50000
259,1.42623,57.62797,86.66979,1.44112,58.25000,87.16667
260,1.43230,57.39389,86.62922,1.46297,56.91667,86.08334
261,1.41960,57.87453,86.74158,1.43950,57.58334,87.00000
262,1.41739,57.85269,86.62922,1.47462,56.58334,87.25000
263,1.42622,57.71224,86.55431,1.54106,53.83334,86.50000
264,1.41066,58.13047,86.95381,1.42105,57.25000,86.58334
265,1.41062,57.74033,86.71973,1.42067,58.33334,87.08334
266,1.42073,58.02747,86.52622,1.44227,57.33334,86.33334
267,1.41639,58.26155,86.45132,1.43482,56.91667,87.08334
268,1.42325,58.00874,86.39825,1.44249,58.25000,87.00000
269,1.39703,58.20225,86.79776,1.46226,58.16667,87.08334
270,1.41504,58.20537,86.57928,1.53437,56.66667,86.00000
271,1.41592,57.88702,86.79151,1.50229,56.75000,85.41667
272,1.40390,58.57366,87.11299,1.45358,57.83334,87.08334
273,1.41901,58.07741,86.64170,1.49131,56.83334,86.50000
274,1.39482,58.65169,86.88827,1.40083,57.66667,87.41667
275,1.40050,58.78590,87.00687,1.73293,54.50000,84.16667
276,1.41280,58.43321,86.71037,1.38208,58.08334,89.33334
277,1.39868,58.41761,86.99751,1.45730,57.25000,87.33334
278,1.40088,58.39888,86.91636,1.53540,55.75000,87.41667
279,1.40118,58.75156,86.83521,1.45507,57.91667,87.25000
280,1.38899,59.04182,87.03808,1.46768,57.58334,85.91667
281,1.40051,58.40512,86.78527,1.52638,56.25000,85.50000
282,1.39346,58.56118,86.81648,1.41730,58.08334,87.75000
283,1.38378,58.97316,87.08490,1.45727,58.25000,86.08334
284,1.39134,58.78590,87.01936,1.42294,58.41667,88.00000
285,1.38547,59.00749,87.25031,1.38297,58.25000,88.66667
286,1.39571,58.73908,87.07554,1.30766,61.75000,89.91667
287,1.38525,58.90450,87.06305,1.34659,59.91667,86.91667
288,1.39977,58.76405,86.53246,1.39746,56.91667,88.41667
289,1.37713,59.55681,87.25968,1.49123,57.66667,86.66667
290,1.37800,59.12297,87.27216,1.37495,58.83334,89.49999
291,1.37887,59.01062,87.27216,1.41740,58.16667,87.66667
292,1.38597,59.02310,86.91636,1.41206,57.75000,88.50000
293,1.37158,59.26342,87.31586,1.48429,57.50000,86.50000
294,1.37228,59.04182,87.30025,1.39507,60.41667,88.91667
295,1.37168,59.51311,87.33147,1.49576,57.50000,86.50000
296,1.38470,58.82023,87.14420,1.40535,57.58334,87.91667
297,1.37926,59.27591,87.26592,1.39153,59.58334,87.66667
298,1.36460,59.70974,87.49688,1.42538,59.41667,87.50000
299,1.37841,59.24158,87.07866,1.51345,57.91667,84.66667
300,1.37483,59.61299,87.30338,1.45844,57.16667,87.00000
301,1.36944,59.36018,87.14420,1.41095,58.58334,87.58334
302,1.37255,59.49751,87.25344,1.39707,58.83334,86.83334
303,1.35886,59.50375,87.32835,1.40679,57.33334,87.41667
304,1.36842,59.42572,87.27528,1.43703,60.00000,85.66667
305,1.36499,59.21973,87.39701,1.43758,58.58334,87.41667
306,1.36177,59.37266,87.42509,1.39752,60.75000,86.16667
307,1.35907,59.70038,87.51249,1.39086,58.33334,87.41667
308,1.35584,59.85019,87.50625,1.34415,59.75000,88.33333
309,1.36750,59.16043,87.39076,1.42761,59.08334,87.50000
310,1.35274,59.92510,87.58115,1.33826,60.75000,88.83334
311,1.33923,60.03746,87.69663,1.42089,58.00000,86.50000
312,1.36706,59.19164,87.34083,1.37004,59.50000,87.75000
313,1.36157,59.57241,87.37828,1.43581,57.66667,86.50000
314,1.35493,60.04994,87.76218,1.42442,59.08334,86.83334
315,1.34941,59.73159,87.44070,1.37276,60.08334,87.25000
316,1.35680,60.14045,87.44382,1.40215,59.83334,87.33334
317,1.35131,60.26842,87.28465,1.39073,59.58334,88.33334
318,1.35051,59.82522,87.64670,1.42559,59.58334,86.41667
319,1.34631,60.18727,87.47816,1.41862,58.41667,87.08334
320,1.34256,60.17479,87.91511,1.37497,59.33334,87.66667
321,1.34798,59.90013,87.82772,1.34073,61.00000,87.91667
322,1.34891,60.17167,87.53121,1.45509,57.33334,85.75000
323,1.34035,60.57116,87.70287,1.41857,59.16667,87.66667
324,1.33739,60.42759,87.81836,1.45934,56.00000,86.16667
325,1.33826,60.13421,87.82460,1.37463,60.75000,87.00000
326,1.34612,60.38390,87.56242,1.41572,60.25000,86.58334
327,1.33266,60.11236,88.12110,1.39217,59.75000,87.58334
328,1.33680,60.66480,87.81836,1.41039,59.00000,85.83334
329,1.33488,60.60550,87.93072,1.34218,59.50000,88.25000
330,1.34150,60.39950,87.61549,1.44891,58.33334,87.00000
331,1.33259,60.24345,88.04620,1.42919,58.50000,86.08334
332,1.32546,60.47441,88.22722,1.35541,60.00000,88.16667
